dyad_id,negotiation_id,side_a,side_b,description,start_negotiations_year,start_negotiations_month,end_negotiations_year,end_negotiations_month,location_negotiations,bilateral_negotiations,mediated_negotiations,third_party,local_government,government,president,political_party,government_forces,police,armed_group,local_ngo,community_leaders,religious_leaders,traditional_leaders,local_committee,international_ngo,foreign_government,regional_organization,international_organization,peacekeeping,other,agreement,peace_agreement,ceasefire,agreement_name,day_agreement,month_agreement,year_agreement,best_fatality_estimate,active,low,none
12573,12573-4,Awlad Suleiman,Qadhadhfa,"On 6 November 2017, a follow-up round of dialogue for women-only, supported by UNSMIL, took place in Tripoli. Tribal representatives from the cities of Kabaw and Batin al-Jabal agreed on 26 November to establish an independent committee for an investigation of the conflict between the Awlad Suleiman and Qadhadhfa.",2017,11,2017,11,Libya,0,1,UNSMIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,0,1
12464,12464-1,Kuteb,Tiv,"No negotiations or mediation took place in 2013. The Kuteb, sometimes referred to as the Kutev or Zompere, and Tiv tribes enagaged in an armed conflict over land use in the Tukum Local Government Area in Taraba State. In 2007, the two communities clashed violently following the conflict that had already erupted in July 2006 on the borders of Benue and Taraba States. The Governor of Benue State, together with his Taraba counterpart, mediated between the leaders of the two communities in August 2007. Chief Thomas Degaa, representing the Tiv of Benue State, and Bawa Buki, speaking on behalf of the Kuteb people of Taraba State, condemned the crisis and pledged to end the violence.",2007,8,2007,8,Nigeria,0,1,local government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1
12464,12464-2,Kuteb,Tiv,"The conflict flared up again in May 2015, resulting in more than 70 deaths in Takum town in Taraba State. In September 2015, Reverend Risae Yakubu Shamaki, in collaboration with other churches, chaired a peace and reconciliation meeting at the Secretariat of the Reformed Church of Christ for the Nations (RCCN) in Takum. During this peace meeting, the Governor of Taraba State, Darius Ishaku, appealed to the two communities stop fighting. The conflict parties vowed to do so, though no written agreement was signed. ",2015,9,2015,9,Nigeria,0,1,religious leaders,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,64,1,0,0
12464,12464-3,Kuteb,Tiv,"In June 2017, the governor of Taraba State convened a peace meeting between Tiv, Junkun, Kuteb and Miyeti Allah leaders in Jalingo in Taraba State. The meeting did not result in a peace agreement.",2017,6,2017,6,Nigeria,0,1,local government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1
12441,12441-1,Eggon,Fulani,"An armed conflict between Eggon farmers and pastoralists Fulani over land use emerged in Nasarawa State in 2013 and rights. On 2 September 2014, the Governor of Nasarawa State, Tanko Al-Makura, mediated between the leaders of the conflict parties at the state house in Lafia. The conflict parties did not sign a peace agreement. The meeting only resulted in an eleven-point communiqué guaranteeing the government’s support in resolving the crisis.",2014,9,2014,9,Nigeria,0,1,local government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,communiqué,2,9,2014,202,1,0,0
12441,12441-2,Eggon,Fulani,"Joseph Haruna Kigbu – a member of the House of Representatives – mediated a round of negtoiations between the Fulani and Eggon representatives in Lafia on 27 and 28 December 2014, which led to the conclusion of a peace agreement.",2014,12,2014,12,Nigeria,0,1,government,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,peace agreement,28,12,2014,202,1,0,0
12441,12441-3,Eggon,Fulani,"On 8 October 2017, the NGO Search for Common Ground mediated a peace meeting between representatives of several ethnic groups – including the Fulani, Tiv, Alago, Eggon, Mada, and Migili – in the Doma Local Government Area in Nasarawa State. The mediation effort did not lead to an agreement.",2017,10,2017,10,Nigeria,0,1,Search for Common Ground,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,1
12410,12410-1,Hamar,Ma'aliyah,"The Hamar and the Ma’aliyah are both Arab tribes, but the Hamar are mainly agricultural while the Ma’aliyah are mainly pastoralists. An incident in which a Ma’aliyah tribesman wanted to let his cattle graze on the farmlands of the Hamar triggered an armed conflict between the two groups in December 2013. Fighting ended following the deployment of government forces and negotiations between tribal leaders from both tribes, with mediation by local authorities. However, tensions remained high.",2013,12,2013,12,Sudan,0,1,local government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,38,1,0,0
12410,12410-2,Hamar,Ma'aliyah,"Fighting resumed again in March 2014. Following another armed clash on 24 May, local leaders mediated between the conflict parties. This initially stopped the fighting, but later on the day Hamar fighters attacked and burned a Ma’aliyah village, which re-started fighting between the conflict parties.",2014,5,2014,5,Sudan,0,1,community leaders,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,52,1,0,0
12410,12410-3,Hamar,Ma'aliyah,"Direct negotiations between the leaders of the Hamar and the Ma’aliyah continued throughout July and August, but without any results. ",2014,7,2014,8,Sudan,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,52,1,0,0
12410,12410-4,Hamar,Ma'aliyah,"Nevertheless, on 27 September 2014, leaders of the Hamar and Ma’aliyah tribes signed a reconciliation agreement in El Fula, West Kordofan. UNAMID supported this peace meeting.",2014,9,2014,9,Sudan,0,1,UNAMID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,peace agreement,27,9,2014,52,1,0,0
12400,12400-1,Misseriya,Salamat Baggara,"The Misseriya and the Salamat Baggara are both pastoralist, Arab groups. An incident in which a member of the Misseriya community shot a man from the Salamat Baggara group triggered an armed conflict on 3 April 2013 in which at least 456 people were killed. The Nazirs (the native leaders of the tribes) signed a ceasefire in Umm Dukhun on 11 April 2013. This ceasefire stipulated the dismantling of soldiers’ camps, the return of displaced to their villages, and the demilitarization of civilians. Local authorities mediated this ceasefire. ",2013,4,2013,4,Sudan,0,1,local government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,ceasefire,11,4,2013,456,1,0,0
12400,12400-2,Misseriya,Salamat Baggara,"The conflict parties started an ajaweed reconciliation conference in early June 2013. UNAMID supported this reconciliation conference. The conference ended with the signing of a peace agreement. However, this agreement did not hold. ",2013,6,2013,6,Sudan,0,1,UNAMID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,peace agreement,3,7,2013,456,1,0,0
12400,12400-3,Misseriya,Salamat Baggara,Another ceasefire was reached on 31 July 2013. ,2013,7,2013,7,Sudan,0,1,UNAMID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,ceasefire,31,7,2013,456,1,0,0
12400,12400-4,Misseriya,Salamat Baggara,"On 13 September 2013, leaders of the Salamat and Misseriya tribes agree to open the roads linking Um Dukhun, Bindisi, Abugaradil, Nyala, Zalingei, and Foro Baranga, as well as to encourage the displaced people to return voluntarily to their areas. ",2013,9,2013,9,Sudan,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,456,1,0,0
12400,12400-5,Misseriya,Salamat Baggara,"UNAMID Civil Affairs facilitated the travel of the Governor of Central Darfur and the State Security Committee, accompanied by a team of UNAMID mediators, to Um Dukhun on 17 November 2013 to mediate between the two tribes. The mediation effort succeeded confirming the conflict parties’ commitment to the peace agreement signed on 3 July 2013 and the conflict parties once more agreed on a cessation of hostilities.",2013,11,2013,11,Sudan,0,1,UNAMID; local government; government forces,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,ceasefire,17,11,2013,456,1,0,0
12400,12400-6,Misseriya,Salamat Baggara,"On 16 June 2014, the Central Darfur governor dismissed leaders of the Salamat and Misseriya tribes from their administrative positions, claiming that they had put insufficient effort in trying to mediate between the conflict parties. Negotiations with support from UNAMID led to the signing of a ceasefire in Um in September 2014.",2014,9,2014,9,Sudan,0,1,UNAMID; local government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,ceasefire,,9,2014,57,1,0,0
12400,12400-7,Misseriya,Salamat Baggara,"In Response to renewed armed clashes between the Misseriya and the Salamat Baggara in July 2016, the reconciliation committee in Lagawa unsuccessfully tried to mediate between the conflict parties.",2016,7,2016,7,Sudan,0,1,local peace committee,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,2,0,1,0
12400,12400-8,Misseriya,Salamat Baggara,"Following heavy clashes between the Misseriya and the Salamat Baggara in May 2017, UNAMID and Sudanese authorities mediated between the conflict parties. This led to the signing of a ceasefire on 27 May 2017. This ceasefire did not hold. Salamat tribesmen attacked the Misseriya in the Sure area on June 12, killing one Misseriya.",2017,5,2017,5,Sudan,0,1,UNAMID; government,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,ceasefire,27,5,2017,32,1,0,0
12400,12400-9,Misseriya,Salamat Baggara,"In Colloboration with Sudanese authorities, UNAMID mediated between the conflict parties on 6, 12 and 28 June, with the goal to make them implement the ceasefire. These meetings were not successful. On 21 August, another two clashes took place in Um Dukhun, resulting in the death of two people.",2017,6,2017,6,Sudan,0,1,UNAMID; government,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,32,1,0,0
12388,12388-1,Beni Halba Baggara,Gimir,"The Beni Halba Baggara and Gimir are both predominantly cattle herding, Arab communities in South Darfur. The communities clashed in 2013 in a land conflict. The Gimir accused the Beni Halba of trying to oust them from areas they had lived on for more than 300 years. In addition, representatives for the Gimir community accused the government – in particular Second Vice President- al-Haj Adam Youssef, who is from the Beni Halba – of supporting the Beni Halba. The paramilitary Central Reserve Police allegedly sided with the Beni Halba. The conflict was triggered by the South Darfur government allocating Gimr land in Katayla locality to the Beni Halba. On 16 March 2013, the leaders of the two tribes signed a ceasefire agreement at the house of the local commissioner. According to this agreement, the Gimr had to pay blood money to the Beni Halba for the four losses it suffered. The ceasefire was mediated by the governor of South Darfur Hammad Ismail Hammad and the locality’s “committee for goodwill”, with support from UNAMID. In addition to a commitment to “put an end to tribal gatherings, escalations of incidents and all forms of violence”, the conflict parties agreed to hold a reconciliation conference in April 2013. However, armed fighting continued.",2013,3,2013,3,Sudan,0,1,local government; local peace committee; UNAMID,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,ceasefire,16,3,2013,177,1,0,0
12388,12388-2,Beni Halba Baggara,Gimir,"The governor of South Darfur, with support from UNAMID, therefore resumed its mediation effort in Nyala in early May 2013. This led to another ceasefire agreement on 4 May 2013. Yet, fighting continued. ",2013,5,2013,5,Sudan,0,1,local government; local peace committee; UNAMID,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,ceasefire,4,5,2013,177,1,0,0
12388,12388-3,Beni Halba Baggara,Gimir,"Negotiations therefore continued in Nyala in June, but these negotiations broke down in June, with the Gimir leaders stating their unwillingness to continue to participate in any reconciliation initiatives because they lacked confidence in the neutrality of State authorities to mediate the dispute.",2013,6,2013,6,Sudan,0,1,government; local peace committee,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,177,1,0,0
12388,12388-4,Beni Halba Baggara,Gimir,"Heavy fighting erupted again in March 2014, so UNAMID initiated a mediate effort between the conflict parties. UNAMID staff, together with a leader from the Tama tribe, mediated between Beni Halba Baggara and Gimir representatives at UNAMID’s base in Saraf Omra on 12 March 2014. This led to the conclusion of a reconciliation agreement, stipulating a ceasefire. The signing ceremony was attended by 50 members from each of the communities.",2014,3,2014,3,Sudan,0,1,traditional leaders; UNAMID,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,peace agreement,12,3,2014,0,0,0,1
12387,12387-1,Misseriya,Nuer,"Tensions between the Misseriya and Nuer resumed again in early 2018, when Nuer again entered into the Abyei Area from Unity State, South Sudan. Between 16 and 17 February, at least 32 Misseriya were reportedly killed at Kadama to the east of the Abyei Area by Nuer from Mayom county in South Sudan. The killings were in response to cattle rustling. The United Nations Mission in South Sudan (UNMISS) undertook a reconciliation effort in response to the armed clash.",2018,2,2018,2,Sudan,0,1,UNMISS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,39,1,0,0
12387,12387-2,Misseriya,Nuer,A clash resulting in three Misseriya killed by the Nuer in the Marial Achak area on 11 May 2018 prompted the Abyei joint peace committee to invite representatives of the Nuer to attend one of their meetings on 17 May 2018.,2018,5,2018,5,Sudan,0,1,local peace committee,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,39,1,0,0
12385,12385-1,Awlad Heiban clan (Misseriya),"Awlad Metanin clan (Misseriya), Awlad Serur clan (Misseriya)","The different clans of the Misseriya living in South Kordofan in Sudan have historically not engaged in large-scale conflict, but the discovery of oil in the region led to a land conflict between the Awlad Heiban clan on one side and the Awlad Serur and Awlad Metanin clans on the other side. In addition, all the clans involved in this conflict had formed part of the Popular Defence Forces (PDF) that had fought the Sudan People’s Liberation Army (SPLA), which meant all sides were heavily armed. The Awlad Heiban attacked the Awlad Serur and Awlad Metanin clans in al-Fula on 6 January 2013, resulting in around 80 battle-deaths. In response to the armed conflict a reconciliation conference between the three tribes was held. Minister of Decentralized Government Hasbu Muhammad Abd al-Rahman acted as the mediator at this conference. The conference ended with the signing of a peace agreement on 1 March 2013, the Final Communique of the Reconciliation Conference between the Misseriyya Tribes. The agreement specified the payment of blood money, as well as outlined punishments for transgressing the agreement and a mechanism for re-negotiation.",2013,3,2013,3,Sudan,0,1,government,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Final Communique of the Reconciliation Conference between the Misseriyya Tribes,1,3,2013,80,1,0,0
12384,12384-1,Beni Hussein,Rizeigat Abbala,"The Beni Hussein and Reizegat Abbala are two Arab communities in North Darfur. The exploitation of a gold mine led to armed conflict between the two communities. The area where the gold mine is located has traditionally been under the control of the Beni Hussein community, but the Reizegat Abbala tried to take control of the land in 2013 in order to benefit from the mining revenues. The Beni Hussein and Reizegat Abbala clashed for the first time on 5 January 2013. Local authorities and a council of elders immediately initiated a mediation effort in response to the violence, with support from UNAMID. This led to the signing of a ceasefire on 11 January 2013. However, fighting continued. ",2013,1,2013,1,Sudan,0,1,local government; community leaders; UNAMID,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,ceasefire,11,1,2013,311,1,0,0
